tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,14,8,-7,0
before_raw_cswitch_A,0,14,9,-13,0
before_raw_cswitch_A,0,14,10,-1,0
before_raw_cswitch_A,0,14,11,6,0
before_raw_cswitch_A,0,14,12,7,0
before_raw_cswitch_A,0,14,13,-4,0
before_raw_cswitch_A,0,14,14,3,0
before_raw_cswitch_A,0,14,15,2,0
before_raw_cswitch_A,0,14,16,0,0
before_raw_cswitch_A,0,14,17,0,0
before_raw_cswitch_A,0,14,18,-3,0
before_raw_cswitch_A,0,14,19,1,0
before_raw_cswitch_A,0,14,20,0,0
before_raw_cswitch_A,0,14,21,-4,0
before_raw_cswitch_A,0,14,22,-18,0
before_raw_cswitch_A,0,14,23,10,0
before_raw_cswitch_A,0,14,24,3,0
before_raw_cswitch_A,0,14,25,-9,0
before_raw_cswitch_A,0,14,26,-4,0
before_raw_cswitch_A,0,14,27,1,0
before_raw_cswitch_A,0,14,28,1,0
before_raw_cswitch_A,0,14,29,0,0
before_raw_cswitch_A,0,14,30,-2,0
before_raw_cswitch_A,0,14,31,9,0
before_raw_cswitch_A,0,15,0,4,0
before_raw_cswitch_A,0,15,1,18,0
before_raw_cswitch_A,0,15,2,-1,0
before_raw_cswitch_A,0,15,3,-2,0
before_raw_cswitch_A,0,15,4,-8,0
before_raw_cswitch_A,0,15,5,-5,0
before_raw_cswitch_A,0,15,6,12,0
before_raw_cswitch_A,0,15,7,-9,0
before_raw_cswitch_A,0,15,8,14,0
before_raw_cswitch_A,0,15,9,-3,0
before_raw_cswitch_A,0,15,10,-13,0
before_raw_cswitch_A,0,15,11,-2,0
before_raw_cswitch_A,0,15,12,-14,0
before_raw_cswitch_A,0,15,13,9,0
before_raw_cswitch_A,0,15,14,-2,0
before_raw_cswitch_A,0,15,15,-7,0
before_raw_cswitch_A,0,15,16,-6,0
before_raw_cswitch_A,0,15,17,8,0
before_raw_cswitch_A,0,15,18,-5,0
before_raw_cswitch_A,0,15,19,-4,0
before_raw_cswitch_A,0,15,20,1,0
before_raw_cswitch_A,0,15,21,-8,0
