tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_B,0,17,1,71099,0
before_raw_cswitch_B,0,17,2,226677,0
before_raw_cswitch_B,0,17,3,-206965,0
before_raw_cswitch_B,0,17,4,16792,0
before_raw_cswitch_B,0,17,5,121694,0
before_raw_cswitch_B,0,17,6,6305,0
before_raw_cswitch_B,0,17,7,98179,0
before_raw_cswitch_B,0,17,8,-52465,0
before_raw_cswitch_B,0,17,9,41410,0
before_raw_cswitch_B,0,17,10,-79056,0
before_raw_cswitch_B,0,17,11,8759,0
before_raw_cswitch_B,0,17,12,-79241,0
before_raw_cswitch_B,0,17,13,-234441,0
before_raw_cswitch_B,0,17,14,-109255,0
before_raw_cswitch_B,0,17,15,98779,0
before_raw_cswitch_B,0,17,16,109431,0
before_raw_cswitch_B,0,17,17,-107391,0
before_raw_cswitch_B,0,17,18,-10982,0
before_raw_cswitch_B,0,17,19,55551,0
before_raw_cswitch_B,0,17,20,160545,0
before_raw_cswitch_B,0,17,21,94458,0
before_raw_cswitch_B,0,17,22,20408,0
before_raw_cswitch_B,0,17,23,82682,0
before_raw_cswitch_B,0,17,24,-59936,0
before_raw_cswitch_B,0,17,25,-194237,0
before_raw_cswitch_B,0,17,26,53764,0
before_raw_cswitch_B,0,17,27,48999,0
before_raw_cswitch_B,0,17,28,118603,0
before_raw_cswitch_B,0,17,29,-146336,0
before_raw_cswitch_B,0,17,30,29940,0
before_raw_cswitch_B,0,17,31,152497,0
before_raw_cswitch_B,0,18,0,49672,0
before_raw_cswitch_B,0,18,1,71099,0
before_raw_cswitch_B,0,18,2,226677,0
before_raw_cswitch_B,0,18,3,-206965,0
before_raw_cswitch_B,0,18,4,16792,0
before_raw_cswitch_B,0,18,5,121694,0
before_raw_cswitch_B,0,18,6,6305,0
before_raw_cswitch_B,0,18,7,98179,0
before_raw_cswitch_B,0,18,8,-52465,0
before_raw_cswitch_B,0,18,9,41410,0
before_raw_cswitch_B,0,18,10,-79056,0
before_raw_cswitch_B,0,18,11,8759,0
before_raw_cswitch_B,0,18,12,-79241,0
before_raw_cswitch_B,0,18,13,-234441,0
before_raw_cswitch_B,0,18,14,-109255,0
before_raw_cswitch_B,0,18,15,98779,0
